Id_reserva,Fecha_reserva,Id_socio,Id_clase
671,2025-07-28 13:30:47,5512,2201
672,2022-08-27 15:30:55,2819,4976
673,2024-06-15 09:30:06,1104,7616
674,2025-10-14 20:00:57,5122,9670
675,2023-02-16 08:15:52,6860,2006
676,2025-11-21 16:45:44,2930,211
677,2025-01-05 08:45:06,1568,4865
678,2024-04-19 16:00:47,6319,7716
679,2023-09-27 10:45:44,2249,6801
680,2022-04-23 17:45:07,6963,3317
681,2023-05-18 16:00:11,3692,2415
682,2020-12-06 12:00:16,2587,2510
683,2022-10-21 12:30:19,8748,648
684,2023-03-05 08:30:39,6605,621
685,2024-12-19 09:30:16,7642,8541
686,2022-09-09 17:15:33,215,5188
687,2024-11-20 20:30:04,1257,3832
688,2023-07-09 13:15:59,9155,3617
689,2025-05-26 14:30:07,123,9511
690,2022-10-20 12:45:49,1225,8798
691,2024-03-25 15:15:57,281,1993
692,2025-02-05 17:45:21,4198,5853
693,2022-11-04 12:30:10,6966,2540
694,2024-11-03 17:45:47,14,3177
695,2022-02-26 15:45:09,8952,2530
696,2020-11-13 14:30:24,6146,8935
697,2023-11-30 12:00:47,2177,1632
698,2021-11-26 08:15:59,6548,9385
699,2023-12-11 13:00:17,2380,8136
700,2021-11-08 21:15:43,4858,9657
701,2021-05-26 09:00:54,5575,4043
702,2025-02-10 15:15:05,3339,2954
703,2022-02-06 20:15:27,7674,9640
704,2025-05-05 12:30:54,6905,9007
705,2021-02-21 08:30:43,5582,10000
706,2025-08-29 13:00:02,345,2520
707,2021-07-18 11:15:49,9680,6645
708,2020-12-06 06:45:21,1993,8954
709,2023-07-24 08:15:14,8449,2953
710,2024-09-25 11:30:17,9793,2082
711,2022-02-26 14:30:47,2943,4704
712,2023-05-17 08:30:58,6257,3592
713,2021-06-20 19:15:30,5293,6732
714,2025-05-22 11:45:41,1270,2955
715,2024-08-13 09:15:26,2435,1067
716,2024-10-26 08:45:34,6731,4837
717,2023-06-18 12:30:17,7687,7463
718,2024-05-18 10:45:43,9329,5375
719,2023-01-04 10:15:35,7640,3668
720,2021-10-06 18:15:45,7186,9512
721,2021-10-23 10:15:59,213,2034
722,2024-11-29 12:45:27,8938,8923
723,2025-01-27 17:15:09,2752,5842
724,2021-08-03 13:30:09,3296,6493
725,2022-10-18 15:30:26,453,1269
726,2023-05-24 08:15:40,2187,4074
727,2023-05-21 16:00:11,1487,3522
728,2025-07-21 17:00:08,4944,8621
729,2022-08-21 17:00:11,7481,3758
730,2023-11-14 19:45:26,8151,492
731,2021-10-14 19:30:11,546,6324
732,2025-06-25 07:15:41,8387,2309
733,2022-10-11 21:00:01,5362,3839
734,2023-03-16 06:15:46,1502,6362
735,2024-12-06 16:15:39,3169,4000
736,2021-11-28 08:15:05,6785,9679
737,2021-01-27 08:15:41,8391,8684
738,2020-11-08 17:15:11,349,8312
739,2021-03-03 14:30:31,4684,8088
740,2022-03-08 07:45:28,79,5690
741,2025-07-17 06:00:24,9034,6479
742,2022-05-30 11:45:14,8152,5406
743,2022-03-08 10:00:59,9665,828
744,2023-05-01 19:30:04,3956,6146
745,2021-01-14 21:45:21,4974,954
746,2023-12-05 17:15:05,10000,4374
747,2021-08-31 07:45:29,9723,4457
748,2024-06-04 17:15:25,8333,2306
749,2023-02-11 14:15:18,3130,1695
750,2025-11-07 06:15:04,3164,376
751,2024-09-19 10:30:27,7152,6319
752,2024-01-15 13:00:31,4568,4218
753,2023-04-04 13:45:02,7883,3376
754,2022-04-24 07:15:07,7133,3796
755,2021-04-20 17:00:06,8223,9275
756,2022-12-03 18:00:33,4977,8912
757,2024-10-31 12:15:10,8167,9651
758,2022-03-17 12:00:31,8880,3109
759,2022-04-16 07:00:27,6572,5829
760,2023-11-15 12:15:23,6370,7781
761,2023-06-04 10:15:18,3538,8740
762,2020-12-14 12:15:16,887,9345
763,2025-01-11 09:00:06,6623,255
764,2025-09-03 09:30:22,3408,202
765,2023-08-19 18:30:16,3149,1541
766,2023-07-09 20:30:14,663,5507
767,2025-01-24 21:45:24,9858,9026
768,2021-10-18 17:00:54,794,478
769,2024-08-07 20:15:22,398,410
770,2023-11-21 21:30:03,1891,2567
771,2024-04-22 13:45:24,6233,4932
772,2025-05-19 10:45:21,8634,2827
773,2024-08-26 07:45:15,6299,6850
774,2025-04-13 08:45:04,8306,7339
775,2024-08-26 14:45:22,2816,9428
776,2025-01-04 06:30:55,3468,6955
777,2025-09-19 20:15:03,6491,1371
778,2021-06-07 20:30:57,6594,9370
779,2022-10-03 20:45:55,3271,6574
780,2023-03-25 20:00:29,2455,5090
781,2021-09-01 09:15:41,3092,4935
782,2021-11-02 14:30:12,7693,6766
783,2023-08-12 07:45:30,5395,5248
784,2025-06-28 19:15:11,2905,3424
785,2022-01-08 21:30:41,2807,7281
786,2023-05-10 21:45:48,5162,8606
787,2022-01-01 21:00:27,4609,5089
788,2021-09-25 08:15:10,881,2209
789,2022-03-08 13:45:45,5262,6076
790,2022-02-26 20:45:48,7500,6327
791,2024-11-11 06:00:28,2789,1201
792,2023-07-31 10:00:36,8207,3333
793,2021-02-02 19:15:54,1413,7106
794,2023-09-06 16:45:54,6803,8253
795,2025-11-18 12:15:54,7330,5878
796,2021-11-17 20:45:40,1295,1779
797,2022-08-14 11:00:43,116,5491
798,2021-06-02 21:00:20,3638,8328
799,2023-12-07 11:30:52,5174,3683
800,2022-09-29 14:45:50,1323,7059
801,2024-07-30 16:00:03,5545,4116
802,2022-04-09 06:15:21,2291,288
803,2023-06-29 15:30:29,9510,4556
804,2023-05-09 20:30:40,8279,1388
805,2025-04-12 18:15:25,1565,7169
806,2022-07-10 10:45:53,8137,1195
807,2022-07-27 20:30:22,4457,9862
808,2022-10-24 12:30:18,5060,7477
809,2024-08-14 21:15:16,3902,3336
810,2024-10-27 16:30:16,8473,4735
811,2023-01-20 14:15:14,9575,413
812,2024-12-29 10:45:36,8285,5766
813,2022-02-10 10:45:42,7822,4008
814,2023-11-29 19:15:39,4758,2190
815,2024-05-08 21:00:15,4820,532
816,2021-11-03 13:15:22,8172,8948
817,2023-01-23 10:30:11,7901,6003
818,2025-05-15 17:45:06,8433,4295
819,2021-06-22 18:15:02,2608,9929
820,2024-02-07 10:30:36,8923,3961
821,2022-09-26 14:45:54,9572,6355
822,2025-01-02 15:30:05,3097,9247
823,2021-10-17 13:00:43,3047,7547
824,2021-10-05 11:45:00,2239,7559
825,2022-07-08 21:15:03,5264,4918
826,2023-02-21 19:15:38,9245,9916
827,2023-10-21 09:45:05,9673,814
828,2023-01-12 17:00:07,3138,3911
829,2023-02-24 21:45:17,3709,371
830,2025-05-02 08:00:16,3657,1694
831,2021-02-06 08:15:03,132,9541
832,2025-01-24 06:15:30,5655,9313
833,2022-07-01 20:00:11,6583,3264
834,2021-02-17 17:15:30,1215,7542
835,2021-09-16 20:30:03,1675,3383
836,2021-02-16 19:15:42,8086,7690
837,2023-04-11 10:30:34,7088,5374
838,2025-04-26 07:45:14,6939,3580
839,2024-08-23 19:00:40,4189,23
840,2024-03-31 20:15:20,2433,4138
841,2023-11-03 06:15:56,4253,1463
842,2024-12-10 19:30:06,5632,3787
843,2021-03-09 17:15:14,9088,5101
844,2023-08-04 15:45:19,1830,4011
845,2022-12-15 14:00:30,7851,4366
846,2023-11-02 09:00:57,9141,4518
847,2024-03-15 11:45:52,7718,3969
848,2022-11-24 11:30:33,7284,7353
849,2021-12-17 16:15:10,457,834
850,2023-08-05 06:45:07,7558,8957
851,2021-12-27 08:30:30,2032,8781
852,2024-01-02 17:00:30,7256,3113
853,2021-08-30 15:00:08,5245,777
854,2021-06-28 19:15:31,3312,7642
855,2025-03-04 07:45:33,5945,4683
856,2024-09-13 06:30:40,4141,5046
857,2021-07-11 14:30:23,3352,7414
858,2024-03-24 12:00:13,3250,2158
859,2024-01-02 10:30:05,2582,8814
860,2020-12-05 21:45:54,6115,3995
861,2021-11-12 16:30:31,4557,8333
862,2025-08-02 15:45:45,509,9072
863,2022-10-30 10:00:43,8034,7752
864,2024-08-10 19:15:45,2929,7929
865,2023-08-03 08:30:32,1122,1220
866,2023-01-17 09:15:51,7822,7951
867,2021-03-02 08:00:30,967,9627
868,2020-11-17 17:45:47,1670,4705
869,2024-12-17 18:15:50,8271,1783
870,2023-03-15 08:00:35,7349,9340
871,2022-12-16 18:00:39,2132,73
872,2022-09-22 16:00:04,723,2712
873,2021-10-26 19:30:48,3372,9964
874,2022-08-19 09:30:27,5714,814
875,2021-02-19 21:00:29,9561,8064
876,2022-07-09 21:30:42,8225,5236
877,2024-06-02 15:30:55,138,1774
878,2025-08-21 20:00:49,7237,5380
879,2021-10-13 12:30:42,5074,6295
880,2025-02-16 10:45:28,6653,5943
881,2021-11-17 14:30:44,1633,8355
882,2023-10-21 13:00:57,7473,9808
883,2023-09-11 13:45:22,1616,3009
884,2025-05-16 21:30:33,5492,5005
885,2021-08-26 15:45:42,2414,5968
886,2022-05-11 17:45:52,3411,5663
887,2025-08-17 19:30:22,8776,2545
888,2025-01-05 15:15:01,5891,2860
889,2025-03-06 06:45:41,7717,3991
890,2023-08-31 13:45:51,3695,3159
891,2025-04-06 18:15:05,1788,1158
892,2024-08-21 16:30:26,9866,1536
893,2025-09-10 16:15:19,4284,4329
894,2023-10-15 14:45:01,3963,3265
895,2025-09-25 21:15:00,5312,2400
896,2025-01-28 11:15:20,2440,3909
897,2021-01-01 15:00:15,5455,414
898,2023-05-28 16:45:42,9090,2948
899,2023-09-15 19:15:55,2406,9040
900,2022-03-31 10:00:29,195,6489
901,2024-02-19 20:15:03,904,307
902,2021-04-11 20:00:24,1921,1309
903,2024-11-11 06:30:35,3571,7681
904,2023-09-12 06:15:36,5125,2602
905,2021-01-23 09:15:11,1545,5769
906,2023-07-07 11:00:17,6396,5343
907,2025-06-29 17:15:26,6780,2599
908,2021-04-10 14:45:01,3627,1067
909,2021-10-24 13:15:50,9050,2298
910,2023-12-14 12:15:17,308,9618
911,2021-12-21 16:00:16,3909,1474
912,2025-04-26 18:30:54,9471,1116
913,2022-06-15 13:30:17,218,4948
914,2022-11-27 18:15:16,1864,8241
915,2021-08-06 18:45:59,6675,8179
916,2021-08-28 19:15:18,4440,6039
917,2024-06-21 11:00:43,9173,5159
918,2020-11-19 20:30:06,2562,5115
919,2021-05-03 20:45:33,8081,1118
920,2025-10-09 12:00:23,9384,529
921,2021-05-29 21:45:47,2292,4213
922,2024-03-10 18:15:27,7338,7733
923,2021-11-29 10:45:54,2741,2240
924,2025-05-09 11:45:43,4323,8556
925,2023-07-12 18:15:00,8263,5647
926,2021-05-11 06:45:28,2498,624
927,2021-03-17 07:00:05,9749,1801
928,2021-01-28 12:15:29,4788,3128
929,2020-12-16 11:30:32,3585,19
930,2024-09-07 11:00:00,8626,7363
931,2023-04-07 20:00:18,4295,8770
932,2024-06-26 17:30:39,6963,6466
933,2023-09-14 12:15:45,3314,8725
934,2023-05-30 21:30:27,9962,1954
935,2024-05-10 12:00:49,3506,1505
936,2025-03-04 17:30:49,2162,5575
937,2022-09-18 19:00:55,4267,2434
938,2022-01-06 13:15:07,1186,5156
939,2025-01-15 11:30:30,604,1490
940,2023-10-01 16:00:44,7408,3063
941,2020-12-14 16:30:48,7344,8558
942,2020-11-26 15:00:01,9872,7890
943,2024-07-16 21:15:54,9742,7755
944,2023-10-20 08:15:00,6489,6447
945,2024-11-23 19:45:44,9291,9107
946,2023-11-18 09:15:59,6873,7716
947,2020-11-25 17:15:43,2575,7736
948,2025-08-27 08:45:59,816,8594
949,2024-03-11 20:45:24,8825,7152
950,2025-11-18 16:30:32,6517,6766
951,2021-07-08 10:00:32,1551,5407
952,2024-04-20 11:45:52,9864,2346
953,2025-04-15 15:15:38,3722,5137
954,2023-10-16 15:00:03,9680,562
955,2024-02-26 12:45:31,7397,5243
956,2023-03-03 16:45:36,3731,9273
957,2021-12-20 18:15:50,3871,322
958,2023-02-10 12:15:22,3718,2826
959,2022-09-01 18:00:50,1003,9309
960,2024-03-12 08:45:41,5776,3524
961,2024-09-05 12:45:12,8272,9475
962,2023-09-14 13:00:41,8505,2868
963,2024-02-20 21:45:53,4453,1026
964,2023-08-26 11:45:30,8322,1099
965,2021-03-31 16:45:45,5716,9633
966,2024-03-17 11:00:36,8406,5458
967,2020-11-18 11:00:11,8074,135
968,2021-06-20 11:15:08,9410,6160
969,2024-07-01 09:15:20,1364,709
970,2022-04-03 13:00:26,7499,426
971,2021-07-01 19:00:47,8573,9815
972,2024-09-27 07:45:41,9211,7562
973,2022-09-12 20:00:37,8845,5143
974,2024-05-15 19:45:04,6136,4198
975,2022-06-01 17:30:02,5123,5322
976,2022-08-05 16:00:05,7428,7074
977,2024-08-04 16:45:32,4762,9895
978,2022-08-08 18:45:37,3599,6291
979,2023-12-04 21:15:32,7531,8701
980,2021-05-29 20:30:24,4830,4049
981,2025-08-28 06:45:05,8856,9304
982,2020-11-25 14:00:21,7102,7933
983,2022-01-07 19:30:54,7889,7546
984,2024-01-31 08:45:05,5142,1151
985,2024-06-19 13:15:23,4478,6440
986,2021-02-23 21:30:25,2791,5852
987,2025-05-21 16:15:53,8588,7818
988,2022-06-22 16:15:43,8515,8173
989,2025-06-05 21:30:54,7714,3098
990,2024-04-13 10:45:16,3322,5840
991,2024-04-22 13:30:52,8061,1389
992,2021-12-09 13:45:43,9871,1495
993,2025-02-08 16:00:42,1569,3008
994,2023-03-22 15:45:14,5751,3775
995,2024-05-12 09:30:45,8072,1016
996,2024-07-25 15:15:41,4788,9246
997,2021-02-27 12:00:30,8790,1012
998,2025-02-19 06:00:14,3419,8406
999,2021-05-04 08:30:38,1256,398
1000,2022-04-07 19:45:34,5066,4710
1001,2025-09-23 08:00:28,1032,7313
1002,2025-09-24 10:00:11,9659,2177
1003,2025-11-08 21:30:37,6739,674
1004,2024-07-21 10:30:57,5919,938
1005,2025-01-24 13:30:11,718,7249
1006,2024-05-29 08:15:26,4552,3832
1007,2022-02-18 12:30:30,978,5321
1008,2021-12-28 09:00:20,7605,9366
1009,2024-01-26 11:15:53,1924,9482
1010,2022-04-15 13:45:51,2990,9646
1011,2023-10-02 06:45:02,6087,9209
1012,2024-12-30 08:00:42,460,6980
1013,2024-09-03 15:00:46,8981,6039
1014,2022-03-22 06:15:53,3509,2636
1015,2024-05-26 07:15:12,7736,8660
1016,2023-12-13 19:15:00,1835,4777
1017,2021-10-29 11:00:40,1547,7903
1018,2021-10-01 21:15:17,8725,8279
1019,2024-05-23 14:30:17,296,9908
1020,2023-11-05 06:45:06,5606,2755
1021,2024-09-26 14:00:00,6124,780
1022,2023-09-20 14:45:41,4433,4803
1023,2021-04-20 09:00:29,5565,176
1024,2021-02-12 10:00:26,8361,6219
1025,2022-09-22 07:45:23,2460,7229
1026,2023-05-28 20:45:08,435,951
1027,2023-06-03 07:00:15,6287,6949
1028,2023-10-14 07:15:30,4325,6353
1029,2025-06-29 14:30:36,1159,8579
1030,2021-08-21 21:45:09,7589,5989
1031,2021-08-13 19:00:45,9204,3471
1032,2023-10-30 14:30:46,6164,3847
1033,2022-11-01 21:45:24,8910,8719
1034,2021-08-15 18:15:39,1955,1315
1035,2025-06-03 11:00:16,4791,7484
1036,2024-09-26 20:30:10,926,4610
1037,2023-07-19 20:30:46,7438,846
1038,2025-09-29 13:15:18,2074,7010
1039,2024-02-08 15:30:46,8530,8131
1040,2021-01-06 19:45:17,7844,6698
1041,2022-04-16 12:45:08,6872,4974
1042,2025-10-12 08:30:04,2921,4251
1043,2023-11-24 19:45:24,5588,4079
1044,2023-06-06 17:15:33,9694,230
1045,2024-07-05 10:30:45,4578,988
1046,2023-07-28 14:15:53,7994,9072
1047,2024-03-19 15:15:00,7188,6533
1048,2024-02-14 07:30:39,7487,8541
1049,2020-12-20 12:45:09,6367,7852
1050,2022-05-27 14:30:56,5977,3208
1051,2022-09-20 18:15:44,1921,8270
1052,2022-10-11 10:30:57,2202,5634
1053,2023-09-07 07:30:21,2389,7006
1054,2021-01-04 08:00:16,3317,3604
1055,2025-01-27 21:15:51,5210,6115
1056,2023-08-10 11:00:25,374,6377
1057,2023-09-10 21:15:20,8745,2426
1058,2024-10-10 20:15:51,4170,497
1059,2024-04-22 07:30:22,1153,6057
1060,2021-07-20 07:00:13,1740,8887
1061,2023-12-08 10:00:33,1265,3147
1062,2020-12-01 06:30:54,4549,6322
1063,2024-04-25 16:30:09,2948,7038
1064,2022-01-17 17:45:20,7168,5368
1065,2023-11-30 21:30:36,6375,4485
1066,2023-08-13 16:00:04,8771,5499
1067,2024-03-27 13:45:13,7898,6357
1068,2023-10-04 12:45:39,8107,5271
1069,2025-05-09 20:15:45,5777,2638
1070,2025-03-31 20:30:03,9979,7975
1071,2022-04-11 06:00:34,3521,6182
1072,2025-02-15 11:45:23,4826,3237
1073,2021-01-29 15:30:15,9947,7545
1074,2020-12-15 11:45:31,9229,5902
1075,2023-03-23 13:15:43,7172,2756
1076,2023-08-16 18:00:55,9428,4419
1077,2025-02-17 18:45:58,9040,1574
1078,2025-07-12 15:45:54,4058,7375
1079,2025-02-18 07:45:45,3607,1124
1080,2022-04-30 17:00:56,6646,1676
1081,2025-11-12 10:00:52,9625,928
1082,2025-10-23 10:30:50,2496,7430
1083,2021-06-26 21:45:35,1359,1791
1084,2025-01-19 20:15:50,8155,1167
1085,2024-03-10 11:15:34,3877,9477
1086,2022-01-17 09:00:33,974,4468
1087,2024-06-07 18:00:39,9584,792
1088,2022-04-03 16:00:22,3410,7115
1089,2023-01-05 18:30:11,7255,8037
1090,2020-11-29 14:15:04,5697,2124
1091,2021-05-28 10:30:29,2616,1037
1092,2023-12-17 18:00:05,8388,1015
1093,2024-11-13 11:00:06,8734,2019
1094,2024-12-06 13:30:18,8226,2362
1095,2020-12-17 12:45:46,3566,777
1096,2022-03-10 09:45:16,2361,5681
1097,2023-02-16 13:30:10,8071,7787
1098,2023-04-21 16:45:12,7882,5548
1099,2020-11-27 15:00:27,8541,2128
1100,2023-03-08 14:45:15,4194,6090
1101,2025-01-15 15:30:26,5221,1299
1102,2021-12-29 15:45:32,2347,9878
1103,2025-10-14 18:30:58,8695,5645
1104,2024-06-03 13:15:46,4438,4888
1105,2024-10-17 09:15:21,8129,7425
1106,2021-12-12 09:00:36,9559,3459
1107,2022-12-16 20:00:34,6638,4340
1108,2024-09-12 07:15:46,5472,9339
1109,2023-01-12 20:45:53,771,7088
1110,2021-09-13 16:00:34,5307,9219
1111,2021-05-08 16:30:05,9193,1358
1112,2024-02-22 14:30:08,8183,3745
1113,2022-04-25 08:15:45,4809,3183
1114,2024-08-21 13:30:22,4223,2170
1115,2024-05-15 09:00:27,4591,4299
1116,2020-12-03 19:00:55,6818,2866
1117,2023-02-25 18:15:14,9718,1068
1118,2024-06-05 10:45:21,7503,8488
1119,2020-11-07 16:15:21,3268,1894
1120,2021-04-08 11:30:00,1556,1501
1121,2022-07-01 09:45:07,4633,8268
1122,2023-09-28 21:15:39,2453,7213
1123,2022-12-31 19:00:33,9844,3838
1124,2024-06-06 20:45:20,8272,8414
1125,2024-10-09 18:30:08,2719,3972
1126,2024-12-26 09:15:48,9272,9431
1127,2023-11-29 12:45:28,5646,6750
1128,2021-07-07 20:15:06,6356,3460
1129,2022-08-06 20:00:16,855,1865
1130,2025-10-15 11:45:32,4582,1698
1131,2021-10-21 07:30:57,6563,7590
1132,2021-05-08 16:30:26,3422,1482
1133,2023-10-02 12:30:04,9848,1081
1134,2021-05-14 13:15:14,6225,4209
1135,2022-11-16 11:00:52,7437,2466
1136,2021-03-29 15:00:40,6585,4279
1137,2025-06-06 20:45:57,4327,7706
1138,2023-08-14 21:15:40,1933,1932
1139,2021-03-05 20:00:57,2811,5562
1140,2021-04-11 08:00:42,1765,9760
1141,2025-08-20 20:45:34,9912,9693
1142,2024-04-08 09:45:08,4900,3849
1143,2021-10-10 08:15:32,7396,2809
1144,2024-09-10 09:45:30,7505,1946
1145,2025-08-03 16:00:44,29,9735
1146,2021-02-10 10:00:04,248,1204
1147,2022-05-09 12:15:39,4607,4201
1148,2020-11-22 11:15:43,8628,6730
1149,2021-11-23 21:00:52,4200,2341
1150,2024-11-30 16:30:58,8130,849
1151,2025-04-07 18:45:24,972,9208
1152,2025-06-21 18:00:06,1079,360
1153,2023-05-11 20:15:29,9527,6519
1154,2024-10-31 14:00:10,4101,5417
1155,2023-10-18 18:15:49,8642,6894
1156,2021-01-13 11:45:55,9673,6127
1157,2025-01-16 18:15:49,2172,3970
1158,2025-11-25 06:30:37,8666,1089
1159,2022-10-30 10:00:42,1834,4787
1160,2022-08-13 10:15:17,2505,8497
1161,2021-10-27 08:00:59,9240,4441
1162,2024-03-25 15:00:10,8402,4743
1163,2024-11-25 20:15:00,6944,2377
1164,2024-05-10 06:30:42,2690,5798
1165,2023-01-17 08:45:18,4379,4408
1166,2021-09-27 18:15:27,8513,9606
1167,2023-10-26 11:30:47,5087,5394
1168,2024-10-23 11:45:31,8302,9178
1169,2021-03-14 17:30:14,8556,3615
1170,2025-11-23 13:30:11,2666,5544
1171,2022-09-06 13:15:03,4375,1113
1172,2021-01-27 21:00:00,5930,2992
1173,2024-05-23 15:00:17,3469,9490
1174,2024-05-06 15:45:38,9277,8807
1175,2024-07-11 11:45:34,5029,5756
1176,2025-04-26 21:45:49,4381,2828
1177,2023-01-05 06:00:43,4219,8976
1178,2023-08-07 09:15:30,2469,3337
1179,2024-12-20 10:00:02,7871,2301
1180,2025-01-17 09:15:28,8323,8122
1181,2021-05-07 07:15:07,3233,9968
1182,2025-09-15 09:45:53,8162,3693
1183,2022-03-20 14:15:56,5725,1404
1184,2025-09-22 07:30:49,4452,8472
1185,2021-10-28 21:30:07,8610,7163
1186,2024-06-20 16:15:02,8289,3380
1187,2022-05-03 16:00:42,3058,2146
1188,2023-07-24 11:45:59,9104,8466
1189,2024-03-13 06:30:34,4513,18
1190,2025-09-28 16:45:01,6481,8513
1191,2022-05-20 18:30:49,2928,3809
1192,2024-10-15 15:15:49,3938,3202
1193,2022-12-10 16:45:25,6839,4693
1194,2023-03-24 14:15:07,4651,1229
1195,2023-01-13 09:30:55,8968,9835
1196,2024-09-16 19:45:55,8004,6156
1197,2022-04-08 18:45:17,1877,3773
1198,2025-10-03 19:45:31,2288,6828
1199,2022-07-22 11:15:41,3707,8015
1200,2022-03-16 10:30:02,6253,5376
1201,2024-04-16 17:45:51,8050,2162
1202,2024-07-05 20:45:58,9440,1408
1203,2021-03-02 11:15:37,9905,5848
1204,2025-04-20 14:15:35,521,9719
1205,2023-04-22 13:45:37,8186,8532
1206,2023-12-17 16:30:22,5993,329
1207,2023-08-04 11:15:50,3287,545
1208,2023-11-05 18:15:26,560,4941
1209,2023-02-21 09:30:55,4972,9488
1210,2022-06-18 11:00:02,4939,3757
1211,2022-02-06 17:45:14,9262,2631
1212,2021-01-20 16:15:44,7024,3469
1213,2023-09-16 11:15:33,7020,3042
1214,2023-05-10 16:30:14,4356,9894
1215,2024-02-08 15:30:05,3195,5171
1216,2024-12-05 10:45:26,4504,1369
1217,2021-02-27 15:45:29,5006,1766
1218,2022-08-16 09:00:49,5804,6329
1219,2025-05-26 18:00:20,3370,5036
1220,2024-09-04 14:00:46,4974,3946
1221,2020-11-13 20:15:57,3524,5214
1222,2024-07-21 18:45:27,8892,4482
1223,2025-06-10 07:15:47,7829,1324
1224,2025-03-21 14:00:44,8150,9264
1225,2022-03-07 06:45:12,4270,8261
1226,2025-03-23 18:15:14,3243,8940
1227,2023-11-10 21:00:55,4890,966
1228,2024-12-06 19:00:01,2592,9889
1229,2024-02-19 11:00:31,7174,7907
1230,2023-02-25 19:30:27,4535,4141
1231,2023-05-06 21:15:52,9693,7296
1232,2021-01-17 06:45:14,6084,6302
1233,2022-06-27 19:00:26,4216,798
1234,2021-08-25 14:00:50,5732,3531
1235,2023-07-27 19:30:59,9784,414
1236,2024-05-14 15:00:30,1766,5996
1237,2022-08-09 15:15:20,1049,8291
1238,2025-10-10 20:00:57,4776,9835
1239,2024-03-08 20:45:44,7872,9680
1240,2024-07-04 10:45:04,3921,1463
1241,2021-04-22 13:45:05,845,9306
1242,2025-12-01 09:00:58,7761,5311
1243,2022-07-29 18:15:17,2821,7654
1244,2024-07-14 17:00:10,4772,9725
1245,2022-07-31 21:00:09,47,8379
1246,2021-11-05 16:15:28,9842,3576
1247,2024-12-08 14:45:20,7143,5114
1248,2023-06-22 08:15:59,2911,1478
1249,2022-03-30 18:30:12,3828,6737
1250,2023-08-05 12:00:39,5484,8060
1251,2021-03-05 16:30:49,1670,4010
1252,2024-09-09 21:00:13,718,5192
1253,2021-08-24 13:15:14,9142,9468
1254,2021-12-20 09:15:47,1516,218
1255,2022-08-04 15:30:00,3844,2080
1256,2024-02-03 14:00:03,5403,6505
1257,2024-07-20 11:30:47,6660,1421
1258,2024-12-11 11:00:39,7693,3497
1259,2022-06-08 12:15:51,1076,7469
1260,2021-12-08 14:00:59,6738,5623
1261,2024-12-17 20:30:26,1739,6608
1262,2021-08-01 21:15:57,2236,2865
1263,2023-05-02 20:00:44,5329,5083
1264,2024-01-04 15:00:04,3149,193
1265,2025-09-24 10:15:15,2411,9937
1266,2021-02-10 17:15:43,8167,9141
1267,2021-11-08 09:00:07,5617,5134
1268,2021-07-05 09:15:59,5661,860
1269,2023-02-23 09:45:07,5927,6724
1270,2022-05-11 20:30:06,7318,4005
1271,2023-02-15 17:15:29,2236,6041
1272,2025-01-02 21:15:55,1705,510
1273,2024-05-30 07:30:20,613,3448
1274,2025-08-29 15:00:10,8220,26
1275,2022-10-09 16:45:28,3304,6969
1276,2020-12-19 10:45:06,7833,1493
1277,2025-11-02 12:00:45,5492,1868
1278,2024-10-06 19:45:19,359,6371
1279,2021-01-29 14:00:43,3250,3379
1280,2021-02-15 19:45:39,7532,2994
1281,2024-11-15 21:30:13,5829,1270
1282,2022-09-28 08:15:41,2041,9305
1283,2025-08-29 06:45:09,4501,5079
1284,2022-05-11 06:30:15,7461,3709
1285,2025-04-09 09:45:41,8415,3999
1286,2024-11-21 20:15:59,7274,865
1287,2022-03-16 15:30:31,2322,1548
1288,2022-05-14 06:00:17,3406,9153
1289,2024-08-07 06:00:35,9551,285
1290,2020-12-09 18:45:00,7087,5771
1291,2020-12-18 21:00:33,8621,4167
1292,2025-07-30 09:15:41,6184,1607
1293,2024-11-09 07:30:39,477,2348
1294,2023-06-03 06:15:17,643,1599
1295,2021-05-17 16:00:20,8437,1927
1296,2024-08-21 14:45:30,9355,6170
1297,2022-04-05 16:00:26,3417,8074
1298,2024-03-22 17:15:21,2177,7905
1299,2021-05-25 18:45:10,1280,314
1300,2023-02-18 18:30:17,3824,7150
1301,2020-12-09 11:30:30,3303,4500
1302,2024-06-07 16:00:16,1964,971
1303,2025-08-24 13:15:37,3218,4341
1304,2025-10-23 10:15:52,3523,6046
1305,2021-03-10 17:00:36,7334,7059
1306,2023-11-05 21:15:57,6039,714
1307,2022-01-19 13:30:48,8367,1347
1308,2023-12-07 16:30:12,5450,4990
1309,2025-08-22 17:45:28,1347,934
1310,2024-09-20 14:30:39,7427,9324
1311,2025-09-14 16:15:11,5741,6117
1312,2022-12-22 17:15:08,9233,832
1313,2023-07-24 18:45:38,510,2030
1314,2023-05-06 11:30:35,1167,7158
1315,2022-10-06 06:30:55,5860,4378
1316,2024-11-19 17:45:17,6523,5247
1317,2023-04-14 16:45:29,9510,7598
1318,2024-04-28 20:30:36,3159,4395
1319,2024-03-03 11:00:39,7495,8431
1320,2024-10-10 10:30:39,948,4967
1321,2025-07-16 12:30:36,3405,5236
1322,2024-06-11 07:15:10,8824,192
1323,2022-11-19 19:30:05,8639,6860
1324,2021-09-11 13:45:28,3336,7179
1325,2022-03-23 20:15:22,4738,8919
